energy,tempo,danceability,loudness,valence,speechiness,instrumentalness,acousticness,liveness,duration_ms,track_name,track_artist,playlist_genre,playlist_subgenre,track_popularity,popular,genre_group
0.64,112.984,0.869,-7.677,0.535,0.0424,0.00119,0.011,0.0747,172598.0,Active,"Asake, Travis Scott",arabic,modern,68,1,world
0.719,113.012,0.897,-7.164,0.546,0.157,0.000531,0.116,0.0677,157756.0,JUJU (feat. Shallipopi),"Smur Lee, ODUMODUBLVCK, Shallipopi",arabic,modern,71,1,world
0.668,87.973,0.573,-4.356,0.145,0.0467,4.01e-05,0.189,0.109,199920.0,Too Many Nights (feat. Don Toliver & with Future),"Metro Boomin, Future, Don Toliver",arabic,modern,82,1,world
0.52,95.865,0.578,-8.399,0.425,0.151,3.38e-06,0.554,0.124,154579.0,alone - Remix,"FOLA, Bnxn",arabic,modern,68,1,world
0.841,147.989,0.754,-4.563,0.838,0.0921,0.0,0.136,0.0903,137684.0,OZEBA,Rema,arabic,modern,68,1,world
0.683,145.379,0.501,-7.881,0.623,0.211,9.25e-05,0.109,0.0685,161379.0,Fi Kan We Kan,"Bnxn, Rema",arabic,modern,71,1,world
0.648,93.2,0.737,-5.493,0.746,0.138,6.92e-06,0.252,0.105,259354.0,Piece of My Heart (feat. Brent Faiyaz),"Wizkid, Brent Faiyaz",arabic,modern,77,1,world
0.541,139.978,0.716,-7.909,0.387,0.149,0.0,0.0021,0.115,247055.0,Life Goes On,"Lil Baby, Gunna, Lil Uzi Vert",arabic,modern,72,1,world
0.874,118.079,0.774,-5.641,0.927,0.0488,0.34,0.142,0.413,174053.0,Kese (Dance),Wizkid,arabic,modern,75,1,world
0.52,120.001,0.672,-7.747,0.37,0.0353,0.0,0.859,0.115,226600.0,Night Changes,One Direction,pop,soft,89,1,pop
0.366,141.981,0.604,-7.519,0.13,0.0282,0.0,0.578,0.133,224695.0,Easy On Me,Adele,pop,soft,77,1,pop
0.422,119.964,0.53,-6.262,0.349,0.0342,0.0,0.407,0.107,221360.0,Wrecking Ball,Miley Cyrus,pop,soft,78,1,pop
0.264,119.93,0.422,-7.064,0.331,0.0322,0.0,0.922,0.132,269560.0,All of Me,John Legend,pop,soft,83,1,pop
0.547,95.0,0.778,-7.273,0.442,0.0489,0.000306,0.344,0.132,242733.0,Just Give Me a Reason (feat. Nate Ruess),"P!nk, Nate Ruess",pop,soft,83,1,pop
0.706,122.013,0.663,-4.972,0.474,0.0383,0.0,0.0654,0.115,257840.0,Counting Stars,OneRepublic,pop,soft,71,1,pop
0.779,173.799,0.468,-4.839,0.26,0.0779,0.000373,0.112,0.101,217747.0,Unstoppable,Sia,pop,soft,77,1,pop
0.661,173.372,0.429,-7.227,0.285,0.0281,0.000121,0.00239,0.234,266773.0,Yellow,Coldplay,pop,soft,89,1,pop
0.454,159.982,0.689,-7.643,0.912,0.0584,0.00259,0.0351,0.0707,159246.0,End of Beginning,Djo,pop,soft,89,1,pop
0.715,155.925,0.315,-8.072,0.497,0.0362,7.97e-06,0.00125,0.0942,289533.0,Iris,The Goo Goo Dolls,pop,soft,87,1,pop
0.5,117.896,0.664,-6.935,0.801,0.0651,0.0,0.799,0.0966,182347.0,Stick Season,Noah Kahan,pop,soft,87,1,pop
0.28,72.795,0.612,-8.648,0.387,0.0434,0.0,0.932,0.088,213827.0,When I Was Your Man,Bruno Mars,pop,soft,87,1,pop
0.663,121.07,0.6,-5.802,0.286,0.0477,0.0,0.225,0.119,245493.0,Story of My Life,One Direction,pop,soft,86,1,pop
0.537,122.769,0.445,-8.532,0.131,0.04,1.65e-05,0.695,0.0944,244360.0,Another Love,Tom Odell,pop,soft,86,1,pop
0.635,103.019,0.617,-6.769,0.446,0.0317,1.44e-05,0.0498,0.164,247160.0,Something Just Like This,"The Chainsmokers, Coldplay",pop,soft,86,1,pop
0.296,115.284,0.351,-10.109,0.12,0.0333,0.0,0.934,0.095,200186.0,lovely (with Khalid),"Billie Eilish, Khalid",pop,soft,86,1,pop
0.697,138.992,0.74,-4.912,0.732,0.034,0.0,0.0268,0.224,163648.0,Nonsense,Sabrina Carpenter,pop,soft,86,1,pop
0.652,95.977,0.825,-3.183,0.931,0.0802,0.0,0.581,0.0931,233713.0,Shape of You,Ed Sheeran,pop,soft,86,1,pop
0.192,175.212,0.369,-12.151,0.148,0.04,8.35e-06,0.555,0.0954,228013.0,Something in the Orange,Zach Bryan,pop,soft,85,1,pop
0.841,109.021,0.635,-5.379,0.424,0.0422,0.0,0.0134,0.0622,220734.0,Just the Way You Are,Bruno Mars,pop,soft,85,1,pop
0.557,85.043,0.358,-7.398,0.494,0.059,0.0,0.695,0.0902,211467.0,Say You Won't Let Go,James Arthur,pop,soft,85,1,pop
0.607,81.001,0.684,-8.127,0.498,0.1,0.000307,0.0267,0.191,195373.0,Sure Thing,Miguel,pop,soft,85,1,pop
0.448,95.05,0.599,-6.312,0.168,0.0232,0.0,0.163,0.106,263400.0,Perfect,Ed Sheeran,pop,soft,86,1,pop
0.442,146.277,0.557,-7.224,0.213,0.0243,1.46e-05,0.731,0.11,309600.0,The Scientist,Coldplay,pop,soft,84,1,pop
0.552,75.881,0.346,-6.864,0.0789,0.0282,0.0,0.417,0.114,286480.0,Skyfall,Adele,pop,soft,84,1,pop
0.822,167.997,0.604,-4.833,0.288,0.0438,0.134,0.00672,0.147,187147.0,Thunder,Imagine Dragons,pop,soft,84,1,pop
0.543,68.534,0.359,-7.582,0.453,0.0919,1.58e-05,0.492,0.118,221307.0,Lover,Taylor Swift,pop,soft,84,1,pop
0.763,120.042,0.695,-3.497,0.551,0.0396,0.00242,0.189,0.0863,215280.0,Circles,Post Malone,pop,soft,83,1,pop
0.425,102.078,0.357,-7.301,0.27,0.0333,0.0,0.584,0.322,198040.0,Heather,Conan Gray,pop,soft,83,1,pop
0.741,153.96,0.601,-5.569,0.441,0.0478,2.91e-05,0.185,0.415,153190.0,Ghost,Justin Bieber,pop,soft,83,1,pop
0.713,120.032,0.742,-5.522,0.879,0.0303,0.0,0.0205,0.059,189960.0,Maps,Maroon 5,pop,soft,83,1,pop
0.379,107.989,0.614,-10.48,0.201,0.0476,0.000464,0.607,0.0986,258987.0,Photograph,Ed Sheeran,pop,soft,84,1,pop
0.754,149.789,0.752,-6.684,0.755,0.0615,0.0,0.0151,0.0486,206880.0,Stitches,Shawn Mendes,pop,soft,82,1,pop
0.417,138.178,0.209,-8.74,0.124,0.0338,0.00196,0.164,0.113,295533.0,Fix You,Coldplay,pop,soft,82,1,pop
0.603,97.994,0.712,-5.52,0.67,0.0262,0.0,0.186,0.115,265493.0,Fast Car,Luke Combs,pop,soft,82,1,pop
0.574,111.881,0.459,-4.857,0.183,0.0577,0.0,0.608,0.0885,215107.0,Before You Go,Lewis Capaldi,pop,soft,81,1,pop
0.648,96.888,0.633,-6.645,0.49,0.062,2.62e-06,0.121,0.161,200690.0,Anti-Hero,Taylor Swift,pop,soft,81,1,pop
0.776,77.987,0.585,-5.898,0.427,0.0459,7.74e-06,0.0572,0.3,244507.0,Complicated,Avril Lavigne,pop,soft,81,1,pop
0.585,139.631,0.449,-6.761,0.212,0.0268,8.75e-05,0.0509,0.0833,278719.0,Paradise,Coldplay,pop,soft,81,1,pop
0.327,91.05,0.775,-7.241,0.595,0.0557,0.0,0.841,0.0821,189486.0,Memories,Maroon 5,pop,soft,82,1,pop
0.445,78.998,0.781,-6.061,0.591,0.0295,0.0,0.474,0.184,281560.0,Thinking out Loud,Ed Sheeran,pop,soft,81,1,pop
0.638,79.064,0.481,-5.862,0.497,0.0276,0.0,0.153,0.154,259933.0,Drops of Jupiter (Tell Me),Train,pop,soft,80,1,pop
0.845,110.056,0.671,-4.93,0.775,0.048,0.0,0.0207,0.329,176579.0,Dance The Night - From Barbie The Album,Dua Lipa,pop,soft,80,1,pop
0.797,139.994,0.704,-5.927,0.825,0.0475,0.000745,0.0826,0.0546,148486.0,I Ain't Worried,OneRepublic,pop,soft,79,1,pop
0.628,103.998,0.674,-7.079,0.552,0.03,0.0,0.00144,0.0944,247907.0,Try,P!nk,pop,soft,79,1,pop
0.862,95.051,0.712,-4.612,0.809,0.0378,0.0,0.0525,0.093,206200.0,This Love,Maroon 5,pop,soft,82,1,pop
0.473,119.992,0.765,-5.829,0.34,0.0514,0.0,0.287,0.391,237300.0,7 Years,Lukas Graham,pop,soft,79,1,pop
0.465,89.087,0.449,-8.964,0.543,0.0791,1.02e-06,0.524,0.303,198371.0,Heartbreak Anniversary,Giveon,pop,soft,79,1,pop
0.798,116.032,0.796,-6.312,0.942,0.0317,4.19e-05,0.034,0.0952,202735.0,Cold Heart - PNAU Remix,"Elton John, Dua Lipa, PNAU",pop,soft,79,1,pop
0.53,108.038,0.63,-7.259,0.417,0.0434,0.0,0.4,0.177,225053.0,Like I'm Gonna Lose You (feat. John Legend),"Meghan Trainor, John Legend",pop,soft,78,1,pop
0.55,101.19,0.551,-5.339,0.342,0.0286,0.0,0.777,0.202,176440.0,Until I Found You (with Em Beihold) - Em Beihold Version,"Stephen Sanchez, Em Beihold",pop,soft,78,1,pop
0.663,102.0,0.651,-5.569,0.465,0.0281,0.0,0.228,0.0994,259453.0,She Will Be Loved - Radio Mix,Maroon 5,pop,soft,80,1,pop
0.401,111.825,0.677,-8.467,0.195,0.0308,0.0,0.712,0.116,232852.0,This Town,Niall Horan,pop,soft,78,1,pop
0.699,114.481,0.85,-3.292,0.915,0.0776,0.0,0.152,0.32,114234.0,Lil Boo Thang,Paul Russell,pop,soft,78,1,pop
0.764,169.928,0.591,-5.484,0.478,0.0483,0.0,0.0383,0.103,141806.0,STAY (with Justin Bieber),"The Kid LAROI, Justin Bieber",pop,soft,78,1,pop
0.45,178.765,0.597,-6.658,0.537,0.0418,0.0,0.223,0.382,228482.0,Stuck with U (with Justin Bieber),"Ariana Grande, Justin Bieber",pop,soft,78,1,pop
0.82,144.905,0.621,-4.865,0.452,0.0367,0.0,0.332,0.104,230192.0,Marry You,Bruno Mars,pop,soft,78,1,pop
0.174,112.672,0.681,-8.745,0.231,0.0315,3.35e-05,0.837,0.0983,260285.0,Dancing On My Own,Calum Scott,pop,soft,78,1,pop
0.488,136.07,0.752,-7.05,0.533,0.0705,9.2e-06,0.293,0.0936,201661.0,Without Me,Halsey,pop,soft,78,1,pop
0.738,119.976,0.721,-4.77,0.637,0.0403,4.41e-06,0.00226,0.118,154983.0,Leave Before You Love Me (with Jonas Brothers),"Marshmello, Jonas Brothers",pop,soft,77,1,pop
0.902,100.012,0.673,-2.392,0.536,0.0346,0.000227,0.0591,0.0558,194240.0,Best Day Of My Life,American Authors,pop,soft,77,1,pop
0.788,120.076,0.748,-7.055,0.884,0.0334,0.0,0.0591,0.0863,235493.0,Sugar,Maroon 5,pop,soft,78,1,pop
0.657,107.01,0.753,-3.061,0.437,0.0449,0.0,0.171,0.112,184732.0,The Middle,"Zedd, Maren Morris, Grey",pop,soft,76,1,pop
0.342,102.819,0.516,-8.985,0.0993,0.0425,0.0,0.55,0.21,206459.0,Lose You To Love Me,Selena Gomez,pop,soft,76,1,pop
0.794,114.066,0.601,-5.844,0.244,0.0671,1.36e-06,0.00987,0.418,217099.0,Nothing Breaks Like a Heart (feat. Miley Cyrus),"Mark Ronson, Miley Cyrus",pop,soft,76,1,pop
0.673,203.812,0.492,-5.431,0.488,0.0347,0.0,0.413,0.137,163855.0,Last Night,Morgan Wallen,pop,soft,76,1,pop
0.426,84.876,0.674,-9.504,0.337,0.122,0.0,0.12,0.132,190185.0,Royals,Lorde,pop,soft,76,1,pop
0.656,104.036,0.638,-5.886,0.225,0.0357,0.0,0.188,0.146,262467.0,Bleeding Love,Leona Lewis,pop,soft,75,1,pop
0.825,94.931,0.56,-3.862,0.268,0.0379,0.0,0.323,0.161,237493.0,A Thousand Miles,Vanessa Carlton,pop,soft,75,1,pop
0.792,119.054,0.627,-4.311,0.415,0.031,3.97e-06,0.13,0.0845,235767.0,Love Story (Taylor’s Version),Taylor Swift,pop,soft,75,1,pop
0.54,116.947,0.759,-6.039,0.75,0.0287,0.0,0.037,0.0945,190960.0,Señorita,"Shawn Mendes, Camila Cabello",pop,soft,75,1,pop
0.683,159.878,0.515,-5.099,0.572,0.0371,2.64e-06,0.0749,0.392,220947.0,Wide Awake,Katy Perry,pop,soft,74,1,pop
0.444,150.96,0.703,-9.331,0.712,0.0417,0.0,0.559,0.0973,242947.0,I'm Yours,Jason Mraz,pop,soft,74,1,pop
0.719,112.027,0.558,-5.113,0.371,0.0267,0.0,0.0367,0.115,208600.0,Wherever You Will Go,The Calling,pop,soft,74,1,pop
0.495,129.062,0.864,-7.036,0.72,0.037,0.000133,0.591,0.0992,244973.0,Somebody That I Used To Know,"Gotye, Kimbra",pop,soft,74,1,pop
0.706,92.513,0.482,-5.762,0.144,0.0607,0.00106,0.135,0.105,224920.0,Girl on Fire,Alicia Keys,pop,soft,74,1,pop
0.495,103.375,0.694,-14.222,0.799,0.0329,0.00351,0.0137,0.0644,257187.0,You Know I'm No Good,Amy Winehouse,pop,soft,74,1,pop
0.586,126.684,0.553,-6.319,0.443,0.0362,0.0,0.697,0.0813,196373.0,Be Alright,Dean Lewis,pop,soft,74,1,pop
0.903,74.988,0.52,-5.497,0.652,0.042,0.0,0.00517,0.254,219801.0,Someone To You,BANNERS,pop,soft,74,1,pop
0.331,72.023,0.459,-12.603,0.271,0.0421,0.00104,0.817,0.135,183624.0,Arcade,Duncan Laurence,pop,soft,73,1,pop
0.714,175.924,0.564,-4.987,0.33,0.129,0.0,0.0549,0.155,204013.0,Fight Song,Rachel Platten,pop,soft,73,1,pop
0.798,120.012,0.719,-4.582,0.591,0.0361,2.34e-06,0.0162,0.134,227741.0,Teenage Dream,Katy Perry,pop,soft,73,1,pop
0.588,113.608,0.491,-6.177,0.193,0.0506,2.01e-06,0.0281,0.0906,269600.0,What About Us,P!nk,pop,soft,72,1,pop
0.71,89.929,0.5,-3.015,0.419,0.0339,0.00025,0.19,0.329,175200.0,Demons,Imagine Dragons,pop,soft,72,1,pop
0.445,50.827,0.286,-8.087,0.278,0.0347,0.0,0.355,0.114,217352.0,If You Love Her,Forest Blakk,pop,soft,72,1,pop
0.415,114.145,0.728,-6.852,0.455,0.0639,0.0,0.401,0.0616,176320.0,Issues,Julia Michaels,pop,soft,72,1,pop
0.632,147.873,0.494,-6.89,0.0797,0.0342,0.0,0.682,0.0869,274693.0,You Say,Lauren Daigle,pop,soft,72,1,pop
0.473,75.801,0.464,-10.086,0.604,0.129,0.0,0.866,0.109,208687.0,If the World Was Ending (feat. Julia Michaels),"JP Saxe, Julia Michaels",pop,soft,72,1,pop
0.72,79.983,0.508,-5.908,0.472,0.0628,0.0,0.272,0.0563,261640.0,Halo,Beyoncé,pop,soft,71,1,pop
0.638,184.086,0.378,-5.576,0.735,0.075,7.66e-05,0.02,0.0849,250627.0,We Are Young (feat. Janelle Monáe),"fun., Janelle Monáe",pop,soft,71,1,pop
0.549,90.04,0.644,-5.415,0.167,0.0285,8.85e-06,0.0209,0.134,253813.0,No One,Alicia Keys,pop,soft,71,1,pop
0.725,123.28,0.49,-3.304,0.335,0.0392,2.68e-05,0.123,0.0983,240440.0,Back To Black,Amy Winehouse,pop,soft,70,1,pop
0.63,89.991,0.654,-4.644,0.43,0.0259,0.0,0.153,0.111,167693.0,"10,000 Hours (with Justin Bieber)","Dan + Shay, Justin Bieber",pop,soft,70,1,pop
0.316,118.582,0.398,-7.031,0.174,0.0368,0.0,0.805,0.295,253342.0,Rise Up,Andra Day,pop,soft,70,1,pop
0.922,130.007,0.666,-4.645,0.758,0.0352,0.0,0.000348,0.0867,216160.0,Part Of Me,Katy Perry,pop,soft,70,1,pop
0.348,74.541,0.349,-6.142,0.0886,0.0316,0.0,0.726,0.12,246587.0,jar of hearts,Christina Perri,pop,soft,69,1,pop
0.787,117.089,0.399,-2.88,0.572,0.0499,6.07e-05,0.0197,0.0685,216120.0,Chandelier,Sia,pop,soft,69,1,pop
0.465,113.81,0.6,-4.951,0.0682,0.0314,1.48e-06,0.643,0.149,230880.0,Control,Zoe Wees,pop,soft,69,1,pop
0.698,143.994,0.726,-4.165,0.867,0.0431,0.0,0.049,0.309,233478.0,Locked out of Heaven,Bruno Mars,pop,throwback,89,1,pop
0.587,186.003,0.679,-7.015,0.486,0.276,6.35e-06,0.141,0.137,230453.0,Starboy,"The Weeknd, Daft Punk",pop,throwback,87,1,pop
0.669,112.238,0.908,-2.827,0.662,0.0738,0.0,0.00286,0.237,290320.0,Without Me,Eminem,pop,throwback,86,1,pop
0.652,95.977,0.825,-3.183,0.931,0.0802,0.0,0.581,0.0931,233713.0,Shape of You,Ed Sheeran,pop,throwback,86,1,pop
0.939,129.024,0.671,-3.206,0.53,0.161,0.0,0.191,0.298,252307.0,Give Me Everything (feat. Nayer),"Pitbull, AFROJACK, Ne-Yo, Nayer",pop,throwback,84,1,pop
0.902,84.412,0.573,-7.638,0.876,0.054,0.00125,0.018,0.0928,225280.0,Take on Me,a-ha,pop,throwback,84,1,pop
0.824,100.024,0.778,-5.892,0.758,0.0707,0.0,0.284,0.405,218093.0,Hips Don't Lie (feat. Wyclef Jean),"Shakira, Wyclef Jean",pop,throwback,84,1,pop
0.791,105.018,0.894,-4.699,0.583,0.112,0.0,0.0183,0.0388,250373.0,Yeah! (feat. Lil Jon & Ludacris),"USHER, Lil Jon, Ludacris",pop,throwback,84,1,pop
0.866,128.038,0.578,-3.804,0.619,0.0619,0.0,0.00701,0.257,199080.0,Shut Up and Dance,WALK THE MOON,pop,throwback,83,1,pop
0.887,122.509,0.532,-3.757,0.794,0.0335,0.000206,0.0778,0.294,249293.0,Livin' On A Prayer,Bon Jovi,pop,throwback,83,1,pop
0.783,124.08,0.532,-5.697,0.643,0.0523,0.0012,0.0038,0.161,247427.0,Wake Me Up,Avicii,pop,throwback,83,1,pop
0.838,143.04,0.774,-3.914,0.924,0.114,0.025,0.0249,0.242,198800.0,Toxic,Britney Spears,pop,throwback,83,1,pop
0.711,125.135,0.692,-7.498,0.875,0.0317,0.0,0.225,0.12,216933.0,Sweet Dreams (Are Made of This) - 2005 Remaster,"Eurythmics, Annie Lennox, Dave Stewart",pop,throwback,83,1,pop
0.837,120.028,0.755,-2.718,0.714,0.142,0.0,0.0991,0.289,199693.0,TiK ToK,Kesha,pop,throwback,83,1,pop
0.76,99.947,0.655,-3.669,0.409,0.045,0.0,0.0797,0.299,200787.0,Sorry,Justin Bieber,pop,throwback,83,1,pop
0.87,100.804,0.543,-6.514,0.754,0.0428,0.000939,0.358,0.792,230400.0,Dancing Queen,ABBA,pop,throwback,82,1,pop
0.823,128.035,0.646,-4.123,0.418,0.0394,0.0,0.213,0.322,227267.0,Outside (feat. Ellie Goulding),"Calvin Harris, Ellie Goulding",pop,throwback,82,1,pop
0.807,114.742,0.729,-6.492,0.765,0.0936,0.75,0.181,0.319,179120.0,The Way I Are,"Timbaland, Keri Hilson, D.O.E.",pop,throwback,82,1,pop
0.963,129.992,0.581,-4.087,0.788,0.0981,0.0,0.0295,0.139,204160.0,Timber,"Pitbull, Kesha",pop,throwback,82,1,pop
0.835,125.983,0.527,-5.298,0.654,0.0433,0.0,0.0166,0.249,176658.0,The Nights,Avicii,pop,throwback,82,1,pop
0.861,119.963,0.663,-3.398,0.654,0.109,0.0,0.0338,0.082,220800.0,DJ Got Us Fallin' In Love (feat. Pitbull),"USHER, Pitbull",pop,throwback,81,1,pop
0.699,92.96,0.759,-5.745,0.907,0.0307,0.000131,0.202,0.443,211067.0,...Baby One More Time,Britney Spears,pop,throwback,81,1,pop
0.806,94.948,0.843,-5.946,0.613,0.269,0.0,0.143,0.0771,270507.0,Ms. Jackson,Outkast,pop,throwback,81,1,pop
0.806,119.001,0.851,-4.618,0.774,0.0787,1.72e-06,0.119,0.121,237200.0,Poker Face,Lady Gaga,pop,throwback,81,1,pop
0.802,124.022,0.721,-5.797,0.724,0.0583,0.0,0.0921,0.694,229360.0,Time of Our Lives,"Pitbull, Ne-Yo",pop,throwback,82,1,pop
0.856,127.949,0.596,-3.556,0.743,0.0346,0.0178,0.0211,0.141,222533.0,Summer,Calvin Harris,pop,throwback,81,1,pop
0.824,118.818,0.709,-8.824,0.867,0.0453,0.000307,0.207,0.0888,291293.0,I Wanna Dance with Somebody (Who Loves Me),Whitney Houston,pop,throwback,81,1,pop
0.869,159.805,0.533,-5.093,0.425,0.173,0.00538,0.156,0.136,208373.0,Don't Let Me Down,"The Chainsmokers, Daya",pop,throwback,80,1,pop
0.844,113.324,0.788,-3.131,0.382,0.0334,0.000678,0.25,0.0723,251240.0,Gimme More,Britney Spears,pop,throwback,80,1,pop
0.803,106.97,0.818,-4.282,0.632,0.0797,0.0,0.034,0.153,225983.0,24K Magic,Bruno Mars,pop,throwback,80,1,pop
0.799,120.372,0.71,-4.897,0.725,0.0328,0.000602,0.22,0.349,238267.0,Girls Just Want to Have Fun,Cyndi Lauper,pop,throwback,80,1,pop
0.834,139.13,0.509,-6.205,0.774,0.0386,0.0,0.0183,0.0732,216053.0,Summer Of '69,Bryan Adams,pop,throwback,80,1,pop
0.795,89.99,0.646,-3.293,0.796,0.0976,0.0,0.0319,0.267,210960.0,Stereo Hearts (feat. Adam Levine),"Gym Class Heroes, Adam Levine",pop,throwback,80,1,pop
0.58,120.021,0.782,-6.548,0.66,0.0407,2.28e-06,0.0114,0.108,193400.0,Call Me Maybe,Carly Rae Jepsen,pop,throwback,80,1,pop
0.882,102.04,0.742,-2.862,0.463,0.117,0.0,0.0466,0.206,221176.0,No Lie,"Sean Paul, Dua Lipa",pop,throwback,80,1,pop
0.787,126.062,0.604,-3.674,0.301,0.103,0.15,0.0679,0.127,245040.0,Titanium (feat. Sia),"David Guetta, Sia",pop,throwback,80,1,pop
0.583,117.0,0.967,-5.562,0.964,0.0789,0.0,0.0584,0.0519,242733.0,SexyBack (feat. Timbaland),"Justin Timberlake, Timbaland",pop,throwback,80,1,pop
0.766,127.966,0.744,-6.375,0.61,0.0265,0.0,0.0873,0.509,289133.0,I Gotta Feeling,Black Eyed Peas,pop,throwback,80,1,pop
0.567,125.02,0.845,-8.118,0.793,0.0956,0.00142,0.59,0.0811,205680.0,What Do You Mean?,Justin Bieber,pop,throwback,79,1,pop
0.669,122.669,0.834,-5.582,0.547,0.0637,7.18e-05,0.0341,0.0535,267080.0,Don't Stop The Music,Rihanna,pop,throwback,79,1,pop
0.864,110.009,0.768,-6.149,0.891,0.0324,0.0,0.101,0.162,173027.0,Wannabe,Spice Girls,pop,throwback,79,1,pop
0.761,128.046,0.722,-4.46,0.624,0.0475,0.0,0.0119,0.315,201493.0,"Moves Like Jagger - Studio Recording From ""The Voice"" Performance","Maroon 5, Christina Aguilera",pop,throwback,79,1,pop
0.834,95.053,0.751,-5.444,0.894,0.0437,1.77e-05,0.3,0.355,211160.0,Oops!...I Did It Again,Britney Spears,pop,throwback,79,1,pop
0.501,144.438,0.5,-8.284,0.623,0.0376,0.0,0.462,0.26,153800.0,Tainted Love,Soft Cell,pop,throwback,79,1,pop
0.739,118.99,0.822,-4.541,0.745,0.0311,4.28e-05,0.0264,0.181,241933.0,Just Dance,"Lady Gaga, Colby O'Donis",pop,throwback,79,1,pop
0.857,128.024,0.414,-4.078,0.348,0.0808,0.00574,0.0287,0.343,212960.0,Blame (feat. John Newman),"Calvin Harris, John Newman",pop,throwback,79,1,pop
0.574,125.18,0.613,-7.961,0.755,0.467,3.13e-05,0.0253,0.38,209107.0,Candy Shop,"50 Cent, Olivia",pop,throwback,78,1,pop
0.491,119.528,0.749,-9.655,0.536,0.0403,0.00899,0.02,0.159,292613.0,Gimme! Gimme! Gimme! (A Man After Midnight),ABBA,pop,throwback,78,1,pop
0.84,129.042,0.612,-3.145,0.438,0.0509,0.0,0.112,0.116,212862.0,Don't You Worry Child - Radio Edit,"Swedish House Mafia, John Martin",pop,throwback,78,1,pop
0.815,123.063,0.636,-5.098,0.636,0.0581,0.0,0.0185,0.163,219043.0,Sugar (feat. Francesco Yates),"Robin Schulz, Francesco Yates",pop,throwback,78,1,pop
0.714,100.972,0.892,-6.055,0.817,0.141,0.000234,0.201,0.0521,267267.0,Rock Your Body,Justin Timberlake,pop,throwback,78,1,pop
0.814,124.921,0.707,-4.509,0.717,0.0577,0.0,0.0861,0.168,238627.0,Disturbia,Rihanna,pop,throwback,78,1,pop
0.917,132.975,0.652,-6.72,0.459,0.0548,0.0,0.0082,0.0509,239027.0,Believe,Cher,pop,throwback,78,1,pop
0.844,131.459,0.729,-8.824,0.777,0.0344,2.87e-06,0.149,0.0604,275440.0,Don't Go Breaking My Heart,"Elton John, Kiki Dee",pop,throwback,78,1,pop
0.563,126.007,0.766,-7.516,0.964,0.0339,0.683,0.0263,0.115,230640.0,Can't Get You out of My Head,Kylie Minogue,pop,throwback,78,1,pop
0.6,125.04,0.951,-4.675,0.822,0.0685,0.0,0.106,0.0712,218573.0,Temperature,Sean Paul,pop,throwback,78,1,pop
0.726,121.981,0.503,-5.456,0.529,0.167,7.98e-05,0.0159,0.0895,255632.0,Latch,"Disclosure, Sam Smith",pop,throwback,78,1,pop
0.736,127.999,0.579,-3.863,0.613,0.0527,0.0,0.31,0.198,230613.0,Waiting For Love,Avicii,pop,throwback,78,1,pop
0.777,130.003,0.73,-5.194,0.575,0.0496,0.000486,0.105,0.0691,284867.0,On The Floor,"Jennifer Lopez, Pitbull",pop,throwback,78,1,pop
0.783,105.39,0.554,-5.852,0.813,0.0457,1.54e-06,0.416,0.631,162467.0,9 to 5,Dolly Parton,pop,throwback,78,1,pop
0.551,92.887,0.911,-3.75,0.969,0.045,4.35e-05,0.133,0.0863,265867.0,Family Affair,Mary J. Blige,pop,throwback,78,1,pop
0.8,160.078,0.647,-5.384,0.942,0.165,0.0,0.0647,0.334,219200.0,Shake It Off,Taylor Swift,pop,throwback,78,1,pop
0.64,99.017,0.779,-8.415,0.499,0.159,0.000766,0.000155,0.101,246960.0,Pon de Replay,Rihanna,pop,throwback,78,1,pop
0.808,126.041,0.72,-5.627,0.869,0.0379,0.0293,0.00793,0.0634,307154.0,Lady - Hear Me Tonight,Modjo,pop,throwback,77,1,pop
0.625,93.764,0.798,-9.689,0.858,0.0548,7.98e-05,0.00547,0.103,211213.0,All That She Wants,Ace of Base,pop,throwback,77,1,pop
0.86,127.075,0.608,-5.324,0.437,0.0554,0.0,0.0991,0.262,232947.0,Wild Ones (feat. Sia),"Flo Rida, Sia",pop,throwback,77,1,pop
0.811,116.047,0.794,-8.966,0.862,0.038,1.07e-06,0.0426,0.101,248413.0,Get Lucky (Radio Edit) [feat. Pharrell Williams and Nile Rodgers],"Daft Punk, Pharrell Williams, Nile Rodgers",pop,throwback,77,1,pop
0.889,126.04,0.584,-5.941,0.464,0.0343,0.828,0.0462,0.309,199907.0,Levels - Radio Edit,Avicii,pop,throwback,77,1,pop
0.654,117.046,0.92,-3.051,0.847,0.0401,0.0153,0.0236,0.036,293827.0,Billie Jean,Michael Jackson,pop,throwback,77,1,pop
0.758,135.956,0.673,-3.632,0.542,0.158,0.0,0.039,0.341,229507.0,Feel This Moment (feat. Christina Aguilera),"Pitbull, Christina Aguilera",pop,throwback,77,1,pop
0.716,94.379,0.535,-5.025,0.901,0.0431,0.0,0.326,0.659,175173.0,I Love Rock 'N Roll,Joan Jett & the Blackhearts,pop,throwback,77,1,pop
0.77,99.165,0.646,-6.596,0.681,0.226,0.0,0.00249,0.0715,236133.0,Crazy In Love (feat. Jay-Z),"Beyoncé, JAY-Z",pop,throwback,77,1,pop
0.927,123.962,0.631,-2.787,0.465,0.0332,0.119,0.199,0.148,222160.0,This Is What You Came For,"Calvin Harris, Rihanna",pop,throwback,77,1,pop
